DIA  , DESAYUNO  , COLACION_MATUTINA  , COMIDA_ENTRADA  , COMIDA_PRINCIPAL  , COLACION_VESPERTINA  , CENA  , EQUIVALENTEAZUCARESCONGRASA , EQUIVALENTEAZUCARESSINGRASA , EQUIVALENTEACEITESYGRASASCONPROTEINAS , EQUIVALENTEACEITESYGRASAS , CALCIOMG , EQUIVALENTEVERDURAS , COLESTEROLMG , EQUIVALENTEAOAMUYBAJOSENGRASA , SODIOMG , AGSATURADOSG , KILOCALORIAS , EQUIVALENTEAOAALTOENGRASA , FIBRAG , HIERROMG , EQUIVALENTEFRUTAS , EQUIVALENTELEGUMINOSAS , EQUIVALENTECEREALESSINGRASA , EQUIVALENTELECHEENTERA , EQUIVALENTECEREALESCONGRASA , EQUIVALENTELECHECONAZUCAR , ACIDOFOLICOG , EQUIVALENTEAOABAJOENGRASA , EQUIVALENTEAOAMODERADOSENGRASA
0--10.4452 , 20 , 95 , 133 , 180 , 235 , 278 , " (1) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.6) [3,4] " , " (994.41) [750,1300] " , " (2.8) [1,3] " , " (166.267) [50,455] " , " (1.5) [1,2] " , " (2364.23) [1000,4000] " , " (4.68) [0,7] " , " (2073.4) [2000,2350] " , " (1.83333) [1,2] " , " (22.6833) [15,30] " , " (10.095) [11,18] " , " (2) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (92.2967) [150,800] " , " (1) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 20 , 95 , 134 , 180 , 235 , 278 , " (1) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.6) [3,4] " , " (994.41) [750,1300] " , " (2.9) [1,3] " , " (166.267) [50,455] " , " (1.5) [1,2] " , " (2131.82) [1000,4000] " , " (4.68) [0,7] " , " (2076.3) [2000,2350] " , " (1.83333) [1,2] " , " (22.8533) [15,30] " , " (10.095) [11,18] " , " (2) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (101.647) [150,800] " , " (1) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 31 , 107 , 129 , 184 , 214 , 280 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.7) [3,4] " , " (1189.9) [750,1300] " , " (1.69167) [1,3] " , " (269) [50,455] " , " (2) [1,2] " , " (3972.73) [1000,4000] " , " (3.86) [0,7] " , " (2221.9) [2000,2350] " , " (1.33333) [1,2] " , " (23.015) [15,30] " , " (11.3) [11,18] " , " (3.2) [2,4] " , " (1.25) [1,2] " , " (8.5) [8,9] " , " (1.1) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (187.229) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 107 , 131 , 184 , 214 , 280 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.7) [3,4] " , " (1189.9) [750,1300] " , " (1.70167) [1,3] " , " (269) [50,455] " , " (2) [1,2] " , " (3972.63) [1000,4000] " , " (3.86) [0,7] " , " (2221.13) [2000,2350] " , " (1.33333) [1,2] " , " (23.015) [15,30] " , " (11.3) [11,18] " , " (3.2) [2,4] " , " (1.25) [1,2] " , " (8.5) [8,9] " , " (1.1) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (187.229) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 107 , 132 , 184 , 214 , 280 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.7) [3,4] " , " (1162.6) [750,1300] " , " (1.975) [1,3] " , " (269) [50,455] " , " (2) [1,2] " , " (3742.72) [1000,4000] " , " (3.86) [0,7] " , " (2211.35) [2000,2350] " , " (1.33333) [1,2] " , " (21.5345) [15,30] " , " (11.2) [11,18] " , " (3.2) [2,4] " , " (1.03571) [1,2] " , " (8.5) [8,9] " , " (1.1) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (193.177) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 60 , 88 , 121 , 180 , 216 , 280 , " (1) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.9) [3,4] " , " (1215.75) [750,1300] " , " (2.45) [1,3] " , " (231.85) [50,455] " , " (1.5) [1,2] " , " (3244.96) [1000,4000] " , " (4.42) [0,7] " , " (2198.31) [2000,2350] " , " (1.06667) [1,2] " , " (24.0526) [15,30] " , " (11.0417) [11,18] " , " (2.33333) [2,4] " , " (1.32143) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (169.845) [150,800] " , " (1.25) [1,2] " , " (2) [1,2] "
0--10.4452 , 60 , 88 , 128 , 180 , 216 , 280 , " (1) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.9) [3,4] " , " (1215.75) [750,1300] " , " (2.71667) [1,3] " , " (231.85) [50,455] " , " (1.5) [1,2] " , " (3284.22) [1000,4000] " , " (4.42) [0,7] " , " (2168.37) [2000,2350] " , " (1.06667) [1,2] " , " (20.0845) [15,30] " , " (11.0417) [11,18] " , " (2.33333) [2,4] " , " (1.03571) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (190.807) [150,800] " , " (1.25) [1,2] " , " (2) [1,2] "
0--10.4452 , 60 , 88 , 121 , 180 , 234 , 280 , " (1) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.9) [3,4] " , " (1215.75) [750,1300] " , " (2.45) [1,3] " , " (231.85) [50,455] " , " (1.5) [1,2] " , " (3192.36) [1000,4000] " , " (4.42) [0,7] " , " (2197.77) [2000,2350] " , " (1.06667) [1,2] " , " (23.6485) [15,30] " , " (11.0417) [11,18] " , " (2.125) [2,4] " , " (1.32143) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (152.778) [150,800] " , " (1.25) [1,2] " , " (2) [1,2] "
0--10.4452 , 60 , 88 , 128 , 180 , 234 , 280 , " (1) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.9) [3,4] " , " (1215.75) [750,1300] " , " (2.71667) [1,3] " , " (231.85) [50,455] " , " (1.5) [1,2] " , " (3231.62) [1000,4000] " , " (4.42) [0,7] " , " (2167.83) [2000,2350] " , " (1.06667) [1,2] " , " (19.6804) [15,30] " , " (11.0417) [11,18] " , " (2.125) [2,4] " , " (1.03571) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (173.74) [150,800] " , " (1.25) [1,2] " , " (2) [1,2] "
0--10.4452 , 11 , 107 , 129 , 184 , 188 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (821.6) [750,1300] " , " (1.35) [1,3] " , " (438.525) [50,455] " , " (2) [1,2] " , " (3010.18) [1000,4000] " , " (3) [0,7] " , " (2031.6) [2000,2350] " , " (1.66667) [1,2] " , " (20.7467) [15,30] " , " (11.3333) [11,18] " , " (2.7) [2,4] " , " (1.25) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (82.33) [150,800] " , " (1.5) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 131 , 184 , 188 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (821.6) [750,1300] " , " (1.36) [1,3] " , " (438.525) [50,455] " , " (2) [1,2] " , " (3010.08) [1000,4000] " , " (3) [0,7] " , " (2030.83) [2000,2350] " , " (1.66667) [1,2] " , " (20.7467) [15,30] " , " (11.3333) [11,18] " , " (2.7) [2,4] " , " (1.25) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (82.33) [150,800] " , " (1.5) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 132 , 184 , 188 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (794.3) [750,1300] " , " (1.63333) [1,3] " , " (438.525) [50,455] " , " (2) [1,2] " , " (2780.16) [1000,4000] " , " (3) [0,7] " , " (2021.05) [2000,2350] " , " (1.66667) [1,2] " , " (19.2662) [15,30] " , " (11.2333) [11,18] " , " (2.7) [2,4] " , " (1.03571) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (88.2783) [150,800] " , " (1.5) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 18 , 113 , 121 , 153 , 198 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1.33333) [1,2] " , " (3.75) [3,4] " , " (883.737) [750,1300] " , " (1.78333) [1,3] " , " (202.403) [50,455] " , " (1.33333) [1,2] " , " (2789.28) [1000,4000] " , " (4.6) [0,7] " , " (2135.59) [2000,2350] " , " (1) [1,2] " , " (26.5987) [15,30] " , " (14.2527) [11,18] " , " (2.68627) [2,4] " , " (1.14286) [1,2] " , " (8.59) [8,9] " , " (1.5) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (121.279) [150,800] " , " (1.5) [1,2] " , " (1.86667) [1,2] "
0--10.4452 , 11 , 88 , 118 , 143 , 207 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1.5) [1,2] " , " (3.95) [3,4] " , " (1131.35) [750,1300] " , " (2.47667) [1,3] " , " (453.325) [50,455] " , " (2) [1,2] " , " (3591.82) [1000,4000] " , " (2.21) [0,7] " , " (2192.26) [2000,2350] " , " (1.4) [1,2] " , " (28.4083) [15,30] " , " (13.7) [11,18] " , " (2.16667) [2,4] " , " (1.75) [1,2] " , " (8.75) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (181.918) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 125 , 143 , 207 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1.5) [1,2] " , " (3.95) [3,4] " , " (1132.25) [750,1300] " , " (2.57667) [1,3] " , " (453.325) [50,455] " , " (2) [1,2] " , " (3358.76) [1000,4000] " , " (2.21) [0,7] " , " (2192.16) [2000,2350] " , " (1.4) [1,2] " , " (27.9883) [15,30] " , " (13.3) [11,18] " , " (2.16667) [2,4] " , " (1.75) [1,2] " , " (8.75) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (183.638) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 133 , 143 , 207 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1.5) [1,2] " , " (3.95) [3,4] " , " (1132.25) [750,1300] " , " (2.57667) [1,3] " , " (453.325) [50,455] " , " (2) [1,2] " , " (3591.02) [1000,4000] " , " (2.21) [0,7] " , " (2191.06) [2000,2350] " , " (1.4) [1,2] " , " (27.9583) [15,30] " , " (13.3) [11,18] " , " (2.16667) [2,4] " , " (1.75) [1,2] " , " (8.75) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (176.658) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 134 , 143 , 207 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1.5) [1,2] " , " (3.95) [3,4] " , " (1132.25) [750,1300] " , " (2.67667) [1,3] " , " (453.325) [50,455] " , " (2) [1,2] " , " (3358.62) [1000,4000] " , " (2.21) [0,7] " , " (2193.96) [2000,2350] " , " (1.4) [1,2] " , " (28.1283) [15,30] " , " (13.3) [11,18] " , " (2.16667) [2,4] " , " (1.75) [1,2] " , " (8.75) [8,9] " , " (1.95) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (186.008) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 18 , 113 , 121 , 153 , 207 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1.83333) [1,2] " , " (3.75) [3,4] " , " (954.107) [750,1300] " , " (1.78333) [1,3] " , " (188.418) [50,455] " , " (1.33333) [1,2] " , " (2869.85) [1000,4000] " , " (4.85) [0,7] " , " (2164.35) [2000,2350] " , " (1) [1,2] " , " (25.4517) [15,30] " , " (15.6727) [11,18] " , " (2.33333) [2,4] " , " (1.14286) [1,2] " , " (8.84) [8,9] " , " (1.75) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (137.285) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 11 , 107 , 129 , 184 , 210 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1.14286) [1,2] " , " (3.5) [3,4] " , " (962.675) [750,1300] " , " (1.35) [1,3] " , " (454.775) [50,455] " , " (2) [1,2] " , " (2938.61) [1000,4000] " , " (2.17143) [0,7] " , " (2082) [2000,2350] " , " (1.66667) [1,2] " , " (25.253) [15,30] " , " (11.4833) [11,18] " , " (3.10196) [2,4] " , " (1.25) [1,2] " , " (8.25) [8,9] " , " (1.55) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (111.276) [150,800] " , " (1.5) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 131 , 184 , 210 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1.14286) [1,2] " , " (3.5) [3,4] " , " (962.675) [750,1300] " , " (1.36) [1,3] " , " (454.775) [50,455] " , " (2) [1,2] " , " (2938.51) [1000,4000] " , " (2.17143) [0,7] " , " (2081.23) [2000,2350] " , " (1.66667) [1,2] " , " (25.253) [15,30] " , " (11.4833) [11,18] " , " (3.10196) [2,4] " , " (1.25) [1,2] " , " (8.25) [8,9] " , " (1.55) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (111.276) [150,800] " , " (1.5) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 132 , 184 , 210 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1.14286) [1,2] " , " (3.5) [3,4] " , " (935.375) [750,1300] " , " (1.63333) [1,3] " , " (454.775) [50,455] " , " (2) [1,2] " , " (2708.6) [1000,4000] " , " (2.17143) [0,7] " , " (2071.45) [2000,2350] " , " (1.66667) [1,2] " , " (23.7726) [15,30] " , " (11.3833) [11,18] " , " (3.10196) [2,4] " , " (1.03571) [1,2] " , " (8.25) [8,9] " , " (1.55) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (117.224) [150,800] " , " (1.5) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 118 , 143 , 211 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (1048) [750,1300] " , " (2.47667) [1,3] " , " (448.075) [50,455] " , " (2) [1,2] " , " (3506.3) [1000,4000] " , " (1.96) [0,7] " , " (2170.06) [2000,2350] " , " (1.4) [1,2] " , " (28.8083) [15,30] " , " (12.3) [11,18] " , " (2.66667) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.65) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (149.818) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 125 , 143 , 211 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (1048.9) [750,1300] " , " (2.57667) [1,3] " , " (448.075) [50,455] " , " (2) [1,2] " , " (3273.23) [1000,4000] " , " (1.96) [0,7] " , " (2169.96) [2000,2350] " , " (1.4) [1,2] " , " (28.3883) [15,30] " , " (11.9) [11,18] " , " (2.66667) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.65) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (151.538) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 133 , 143 , 211 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (1048.9) [750,1300] " , " (2.57667) [1,3] " , " (448.075) [50,455] " , " (2) [1,2] " , " (3505.5) [1000,4000] " , " (1.96) [0,7] " , " (2168.86) [2000,2350] " , " (1.4) [1,2] " , " (28.3583) [15,30] " , " (11.9) [11,18] " , " (2.66667) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.65) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (144.558) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 134 , 143 , 211 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (1048.9) [750,1300] " , " (2.67667) [1,3] " , " (448.075) [50,455] " , " (2) [1,2] " , " (3273.1) [1000,4000] " , " (1.96) [0,7] " , " (2171.76) [2000,2350] " , " (1.4) [1,2] " , " (28.5283) [15,30] " , " (11.9) [11,18] " , " (2.66667) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.65) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (153.908) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 18 , 113 , 121 , 153 , 211 , 283 , " (0) [0,1] " , " (3.56667) [3,4] " , " (1.33333) [1,2] " , " (3.75) [3,4] " , " (870.757) [750,1300] " , " (1.78333) [1,3] " , " (183.168) [50,455] " , " (1.33333) [1,2] " , " (2784.32) [1000,4000] " , " (4.6) [0,7] " , " (2142.15) [2000,2350] " , " (1) [1,2] " , " (25.8517) [15,30] " , " (14.2727) [11,18] " , " (2.83333) [2,4] " , " (1.14286) [1,2] " , " (8.59) [8,9] " , " (1.45) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (105.185) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 11 , 107 , 130 , 149 , 218 , 283 , " (0) [0,1] " , " (3.4) [3,4] " , " (1) [1,2] " , " (3.33333) [3,4] " , " (771.56) [750,1300] " , " (1.98333) [1,3] " , " (411.335) [50,455] " , " (1.71429) [1,2] " , " (3113.55) [1000,4000] " , " (2.7) [0,7] " , " (2033.08) [2000,2350] " , " (1.33333) [1,2] " , " (25.2883) [15,30] " , " (11.4869) [11,18] " , " (3) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (77.4233) [150,800] " , " (1.75) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 119 , 160 , 226 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1) [1,2] " , " (4) [3,4] " , " (881.575) [750,1300] " , " (2.61667) [1,3] " , " (437.225) [50,455] " , " (2) [1,2] " , " (3064.61) [1000,4000] " , " (5.2) [0,7] " , " (2027.75) [2000,2350] " , " (1) [1,2] " , " (25.8367) [15,30] " , " (11.8917) [11,18] " , " (3.08333) [2,4] " , " (1.25) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (176.497) [150,800] " , " (1.5) [1,2] " , " (1.75) [1,2] "
0--10.4452 , 11 , 88 , 118 , 143 , 230 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.95) [3,4] " , " (981) [750,1300] " , " (2.47667) [1,3] " , " (438.825) [50,455] " , " (2) [1,2] " , " (3469.2) [1000,4000] " , " (2.56) [0,7] " , " (2143.88) [2000,2350] " , " (1.4) [1,2] " , " (29.8809) [15,30] " , " (12.2) [11,18] " , " (2.62745) [2,4] " , " (1.75) [1,2] " , " (8) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (170.247) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 125 , 143 , 230 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.95) [3,4] " , " (981.9) [750,1300] " , " (2.57667) [1,3] " , " (438.825) [50,455] " , " (2) [1,2] " , " (3236.13) [1000,4000] " , " (2.56) [0,7] " , " (2143.78) [2000,2350] " , " (1.4) [1,2] " , " (29.4609) [15,30] " , " (11.8) [11,18] " , " (2.62745) [2,4] " , " (1.75) [1,2] " , " (8) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (171.967) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 133 , 143 , 230 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.95) [3,4] " , " (981.9) [750,1300] " , " (2.57667) [1,3] " , " (438.825) [50,455] " , " (2) [1,2] " , " (3468.4) [1000,4000] " , " (2.56) [0,7] " , " (2142.68) [2000,2350] " , " (1.4) [1,2] " , " (29.4309) [15,30] " , " (11.8) [11,18] " , " (2.62745) [2,4] " , " (1.75) [1,2] " , " (8) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (164.987) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 134 , 143 , 230 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (2) [1,2] " , " (3.95) [3,4] " , " (981.9) [750,1300] " , " (2.67667) [1,3] " , " (438.825) [50,455] " , " (2) [1,2] " , " (3236) [1000,4000] " , " (2.56) [0,7] " , " (2145.58) [2000,2350] " , " (1.4) [1,2] " , " (29.6009) [15,30] " , " (11.8) [11,18] " , " (2.62745) [2,4] " , " (1.75) [1,2] " , " (8) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (174.337) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 118 , 143 , 231 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (900.967) [750,1300] " , " (2.47667) [1,3] " , " (430.125) [50,455] " , " (2) [1,2] " , " (3460.5) [1000,4000] " , " (1.96) [0,7] " , " (2086.56) [2000,2350] " , " (1.4) [1,2] " , " (29.8417) [15,30] " , " (12.3667) [11,18] " , " (3.16667) [2,4] " , " (1.75) [1,2] " , " (8.33333) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (161.718) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 125 , 143 , 231 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (901.867) [750,1300] " , " (2.57667) [1,3] " , " (430.125) [50,455] " , " (2) [1,2] " , " (3227.43) [1000,4000] " , " (1.96) [0,7] " , " (2086.46) [2000,2350] " , " (1.4) [1,2] " , " (29.4217) [15,30] " , " (11.9667) [11,18] " , " (3.16667) [2,4] " , " (1.75) [1,2] " , " (8.33333) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (163.438) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 133 , 143 , 231 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (901.867) [750,1300] " , " (2.57667) [1,3] " , " (430.125) [50,455] " , " (2) [1,2] " , " (3459.7) [1000,4000] " , " (1.96) [0,7] " , " (2085.36) [2000,2350] " , " (1.4) [1,2] " , " (29.3917) [15,30] " , " (11.9667) [11,18] " , " (3.16667) [2,4] " , " (1.75) [1,2] " , " (8.33333) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (156.458) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 88 , 134 , 143 , 231 , 283 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (901.867) [750,1300] " , " (2.67667) [1,3] " , " (430.125) [50,455] " , " (2) [1,2] " , " (3227.3) [1000,4000] " , " (1.96) [0,7] " , " (2088.26) [2000,2350] " , " (1.4) [1,2] " , " (29.5617) [15,30] " , " (11.9667) [11,18] " , " (3.16667) [2,4] " , " (1.75) [1,2] " , " (8.33333) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (165.808) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 78 , 83 , 117 , 145 , 192 , 284 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.5) [3,4] " , " (1083.75) [750,1300] " , " (2.91667) [1,3] " , " (208.475) [50,455] " , " (2) [1,2] " , " (2925.55) [1000,4000] " , " (3) [0,7] " , " (2185.05) [2000,2350] " , " (1.66667) [1,2] " , " (24.6869) [15,30] " , " (9.52667) [11,18] " , " (3.49314) [2,4] " , " (1) [1,2] " , " (9) [8,9] " , " (1.65) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (134.96) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 11 , 107 , 130 , 151 , 214 , 284 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (857.667) [750,1300] " , " (1.45333) [1,3] " , " (440.342) [50,455] " , " (2) [1,2] " , " (2366.27) [1000,4000] " , " (3.7) [0,7] " , " (2102.74) [2000,2350] " , " (1.33333) [1,2] " , " (29.0383) [15,30] " , " (12.4933) [11,18] " , " (3.5) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (152.353) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 121 , 185 , 214 , 284 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (840.9) [750,1300] " , " (1.91667) [1,3] " , " (453.675) [50,455] " , " (2) [1,2] " , " (2527.6) [1000,4000] " , " (3.84) [0,7] " , " (2044.21) [2000,2350] " , " (1) [1,2] " , " (26.9426) [15,30] " , " (10.2267) [11,18] " , " (3.6) [2,4] " , " (1.32143) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (155.653) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 128 , 185 , 214 , 284 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.95) [3,4] " , " (840.9) [750,1300] " , " (2.18333) [1,3] " , " (453.675) [50,455] " , " (2) [1,2] " , " (2566.86) [1000,4000] " , " (3.84) [0,7] " , " (2014.27) [2000,2350] " , " (1) [1,2] " , " (22.9745) [15,30] " , " (10.2267) [11,18] " , " (3.6) [2,4] " , " (1.03571) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (176.615) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
